amendedCelex,amendmentCelex,recordId,programKey,annex,measure,startDate,reason,schema,name,alias,weakAlias,previousName,country,nationality,jurisdiction,birthDate,birthPlace,position,passportNumber,gender,appearance,ethnicity,fatherName,motherName,incorporationDate,legalForm,sector,registrationNumber,taxNumber,idNumber,innCode,ogrnCode,kppCode,okpoCode,leiCode,swiftBic,ticker,imoNumber,mmsi,flag,address,phone,email,website,notes
32014R0269,32026R2160,1984,EU-UKR,I.PERSONS,Asset freeze,15.12.2025,"Talat Safarov was a shareholder and held a management position (CEO) in 2Rivers Group, a UAE-based oil-trading group, previously known as “Coral Energy”, which enables shipments and exports of Russian oil, notably from the Russian state owned oil-company Rosneft, by concealing the actual origin of the oil. 2Rivers Group continues to operate the same network as Coral Energy, which includes associated entities such as Nord Axis and Bellatrix, as demonstrated by the connection between the previous owner and the new management. 2Rivers Group continues its activity under the name Safira. Furthermore, the energy sector, in particular the oil sector, is a sector providing substantial revenue to the Russian Government. Therefore, Talat Safarov is significantly frustrating the provisions of Decision 2014/512/CFSP and Regulation (EU) No 833/2014. He is also involved in economic sectors providing a substantial source of revenue to the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",Person,Talat SAFAROV,,,,,Azerbaijani,,,,,,male,,,,,,,,,,,,,,,,,,,,,"301 JBC 4, Jumeriah Lake Towers Dubai, UAE; 336 Smith Street #04-304, New Bridge Centre Singapore 050336; 409 Platinum Tower, Jumeirah Lake Towers, Dubai United Arab Emirates",,talat.safarov@coralenergy.ch,,
32014R0269,32026R2160,1991,EU-UKR,I.PERSONS,Asset freeze,23.4.2026,"Alimzhan Bekov is the founder and Director of LLP “United Trading Group”, a Kazakhstan-based company. He is also a representative of UrSeCo Handels GmbH & Co. KG. The German company UrSeCo Handels GmbH & Co. KG supplies high-purity hydrogen chloride (HCl) produced by Wacker Chemie AG, a critical chemical for semiconductor wafer processing, to “United Trading Group” (Kazakhstan). “United Trading Group” then supplies HCl to the Russian companies LLC “Siltron” and Electronsnab. The supply chain goes through Poland, Türkiye and Kazakhstan. LLC “Siltron” is directly connected to UrSeCo Handels as one of the partners in UrSeCo is the father of the majority shareholder of LLC “Siltron”. Pursuant to Regulation (EU) No 833/2014, it is prohibited for Union operators to export HCl to an entity in Russia. Alimzhan Bekov is therefore facilitating infringements of the prohibition against circumvention of the provisions of Regulation (EU) No 833/2014 and Decision 2014/512/CFSP.",Person,Alimzhan Kuantaevich BEKOV,Алимжан Куантаевич БЕКОВ,,,,,,,,Founder and Director of LLP “United Trading Group”; Representative of UrSeCo Handels GmbH & Co. KG,,male,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0269,32026R2160,2016,EU-UKR,I.PERSONS,Asset freeze,23.4.2026,"Svetlana Dmitrova has been the Head of the so-called “Department of Education of the Administration of Simferopol District” in the occupied Crimea since at least 2017. In this capacity, she actively promotes “military-patriotic education” for minors in the Simferopol district, aiming to cultivate loyalty to the Russian Federation. She is responsible for implementing the programme “Youth of the Simferopol District” which aims to integrate pupils into an all-Russian space. Furthermore, she supports and participates in events glorifying the Russian army and encourages youth engagement in future military service. Under her leadership, her department cooperated with organisations such as UNARMIA, Volunteers of Victory, the Movement of the First, and DOSAAF. Under her direction, at least 36 cadet classes were opened in district schools to promote service in the Russian armed forces and law-enforcement bodies. She also facilitated the issuance of Russian passports to local youth and supported events celebrating the annexation of Crimea. Therefore, Svetlana Dmitrova is supporting and implementing actions and policies contributing to the forced assimilation, including indoctrination, and militarised education of Ukrainian minors.",Person,Svetlana Vladimirovna DMITROVA,Svetlana Volodymyrovna DMITROVA; Светлана Владимировна ДМИТРОВА; Светлана Володимировна ДМИТРОВА,,,,Russian,,6.1.1968,,Head of the Department of Education of the Administration of Simferopol District,,female,,,,,,,,,910913280990,,,,,,,,,,,,,,,,
32014R0269,32026R2160,2023,EU-UKR,I.PERSONS,Asset freeze,16.3.2026,"Alexandr Chayko, Commander-in-Chief of the Russian Aerospace Forces, is the former head of the Armed Forces Group in Syria and former Commander of the Eastern Military District. He was the most senior Russian military officer on the ground in Ukraine at the beginning of Russia’s full-scale invasion. Alexandr Chayko was the lead Commander in Ukraine when Russian troops entered Bucha. The atrocities in Bucha constitute crimes against humanity and war crimes. Alexandr Chayko was awarded the title of “Hero of the Russian Federation” in 2020. Therefore, Alexandr Chayko is supporting actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine, or stability and security in Ukraine.",Person,Aleksandr Yuryevich CHAYKO,Alexander Yuryevich CHAIKO; Александр Юрьевич ЧАЙКО,,,,Russian,,27.7.1971,"Golitsyno, Moscow Oblast, RSFSR, USSR (now Russian Federation)",Colonel General; Commander-in-Chief of the Russian Aerospace Forces; former head of the Armed Forces Group in Syria; former Commander of the Eastern Military District,,male,,,,,,,,,503009120703,,,,,,,,,,,,,,,,
32014R0269,32026R2160,2026,EU-UKR,I.PERSONS,Asset freeze,16.3.2026,"Major General Sergey Chubarykin, Deputy Commander of the Airborne Forces of the Russian Federation, was the Commander of the 76th Guards Air Assault Division, whose troops committed most of the documented atrocities in Bucha, including executions, torture and looting. Those atrocities in Bucha constitute crimes against humanity and war crimes. The 76th Guards Air Assault Division was at the forefront of Russia’s February 2022 full-scale invasion of Ukraine, with different elements of the division reportedly involved in fighting north of Kyiv, in Kharkiv Oblast near the city of Izyum and in the eastern Luhansk Oblast around Popasna. Therefore, Sergey Chubarykin is supporting actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine, or stability and security in Ukraine.",Person,Sergey Viktorovich CHUBARYKIN,Сергей Викторович ЧУБАРЫКИН,,,,Russian,,25.8.1980,"Ryazan, RSFSR, USSR (now Russian Federation)",Major General; Deputy Commander of the Airborne Forces of the Russian Federation,"series 6102 No 632261, issued on 16.10.2002",male,,,,,,,,,231523648681,,,,,,,,,,,,,,,,
32014R0269,32026R2160,83,EU-UKR,I.ENTITIES,Asset freeze,8.4.2022,"JSC GTLK is a Russian state-owned enterprise overseen by the Russian Ministry of Transportation. GTLK operates in air, sea and rail transport, passenger transport, automotive and special equipment for domestic companies in the transport industry and carries out investment activities to develop Russia’s transport infrastructure. It is the largest transportation leasing company in Russia. In 2025, GTLK’s lease portfolio was valued at RUB 2,9 trillion, and it has subsidiary companies in the Middle East, Asia and Europe. GTLK has set itself the goal of creating a fleet of drones, imported from China, to carry out aerial surveillance missions. GTLK has launched a national programme for leasing of drones and delivered the first drones in 2024. The planned volume of investments in the production of drones is 2024-2026 is RUB 34 billion. In April 2025 GTLK launched a marketplace for drones titled “Naletay.RF”. GTLK is a legal entity, financially supporting and benefitting from the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",Company,Joint Stock Company “State Transport Leasing Company”,JSC GTLK; State Transport Leasing Company; Акционерное общество “Государственная Транспортная Лизинговая Компания”,,,,,,,,,,,,,,,19.11.2001,transport company,,1027739407189,7720261827,,,,,,,,,5213962,,,"31a Leningradsky Avenue, bldg. #1, Moscow 125284, Russian Federation; 73 Respublika St., Suite 100, Salekhard, Yamalo-Nenets Autonomous Area, 629008, Russian Federation; Moscow, Russian Federation; Russian Federation",(495) 221-00-12 8-800-200-12-99,gtlk@gtlk.ru,,
32014R0269,32026R2160,93,EU-UKR,I.ENTITIES,Asset freeze,3.6.2022,"Following the designation of the Management Company Tatneft-Neftekhim LLC, Tatneft Group sold its participation in the management company “Tatneft-Neftekhim” to JSC Tatneftekhiminvest-Holding, which changed its name to Tatshina LLC. Tatshina LLC (previously called Management Company Tatneft-Neftekhim) manages and coordinates PJSC Nizhnekamskneftekhim subordinate tyre companies, which include TD KAMA, Nizhnekamskshina and Nizhnekamsk All-Steel Tyre Plant. It unites all enterprises related to JSC Tatneftekhiminvest-Holding tyre business, and manages their production, planning processes, business operations, human resources and public relations. TD KAMA, general distributor of JSC Tatneftekhiminvest-Holding tyre business products, supplies tyres to the Armed Forces of the Russian Federation and the National Guard of the Russian Federation. Nizhnekamskshina manufactures tyres mounted on K4386 Typhoon-VDV armoured vehicles. Nizhnekamsk All-Steel Tyre Plant’s products include KAMA NU402 tyres which are mounted on Tigr infantry mobility vehicles carrying Kornet mobile anti-tank missiles. Armed Forces of the Russian Federation used K4386 Typhoon-VDV armoured vehicles, Tigr infantry mobility vehicles and Kornet mobile anti-tank missiles during Russia’s war of aggression against Ukraine. Tatshina LLC and TD KAMA also provide material support to mobilised employees for the war in Ukraine. Therefore, it is responsible for supporting materially actions which undermined or threatened the territorial integrity, sovereignty and independence of Ukraine. Furthermore, it is supporting materially the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",LegalEntity,Tatshina LLC,OOO ТАТШИНАУК; Former Management Company Tatneft-Neftekhim LLC; OOO УК Татнефть-Нефтехим,,,,,,,,,,,,,,,,,,TIN 1644024517; 165101001,,,,1021601627090 on 25.11.2002,,57243722,,,,,,,"Korpus AIK-24, Industrial zone Territory, Nizhnekamsk, Nizhnekamskij District, Republic of Tatarstan, 423570 Russian Federation","+7(8555) 49-73-42, +7(8555) 49-75-86, +7 (8555) 49-74-39, +7(8555) 49-79-82, +7(8553) 25-54-97; +7(8555) 49-75-86","nhk@tnnh.tatneft.ru, rotkinaeg@tnnh.tatneft.ru",www.neftehim.tatneft.ru,
32014R0269,32026R2160,251,EU-UKR,I.ENTITIES,Asset freeze,18.12.2023,"JSC Special Design Bureau of Transport Mechanical Engineering is one of Russia’s industrial and defence complexes that develops and manufactures military and special purpose vehicles. JSC Special Design Bureau of Transport Mechanical Engineering was founded at the Kirov Plant and possesses all necessary facilities to research, develop and test military vehicles. JSC Special Design Bureau of Transport Mechanical Engineering is indirectly owned by State Corporation Rostec. JSC Special Design Bureau of Transport Mechanical Engineering develops and modernises the T-80 main battle tank, the 2S7 “Pion” self-propelled artillery and its enhanced version the 2S7M “Malka”, and chassis for the S-300V air defence system. Those heavy military machines are used in Russia’s war of aggression against Ukraine. Main battle tanks, self-propelled artillery and air defence systems produced by JSC Special Design Bureau of Transport Mechanical Engineering provide fighting and firepower capabilities to the Armed Forces of the Russian Federation. Therefore, JSC Special Design Bureau of Transport Mechanical Engineering is supporting materially actions which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine.",Company,JSC SPECIAL DESIGN BUREAU OF TRANSPORT MECHANICAL ENGINEERING,JSC Spetsmash; AO “СПЕЦИАЛЬНОЕ КОНСТРУКТОРСКОЕ БЮРО ТРАНСПОРТНОГО МАШИНОСТРОЕНИЯ”; AO “Спецмаш”,,,,,,,,,,,,,,,10.12.1992,Joint Stock Company,,1027802749061,7805019624,,,,780501001,,,,,,,,"198097, Russian Federation, St Petersburg, 47 Stachek Ave., building 2; St Petersburg, Russian Federation",+7 (812) 320-08-23,specmash@specmash-kb.com,www.specmash-kb.com,
32014R0269,32026R2160,256,EU-UKR,I.ENTITIES,Asset freeze,18.12.2023,"JSC Design Office for Shipbuilding Vympel (JSC DO Vympel) is one of Russia’s industrial and defence complexes that builds a wide range of ships of various classes and purposes, including carriers, tankers and support vessels for the Russian Navy. JSC DO Vympel is part of the State-owned shipbuilding company JSC United Shipbuilding Corporation. JSC DO Vympel develops and builds an extensive variety of strategically important ships and vessels for Russian industries. In addition, JSC DO Vympel builds support vessels for the Russian Navy, which is taking an active part in Russia’s war of aggression against Ukraine. JSC DO Vympel’s main partners are Russian shipbuilding companies belonging to the State-owned shipbuilding conglomerate JSC United Shipbuilding Corporation. Therefore, JSC DO Vympel is supporting materially actions which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine.",Company,JSC DESIGN OFFICE FOR SHIPBUILDING VYMPEL,JSC DO Vympel; АО КОНСТРУКТОРСКОЕ БЮРО ПО ПРОЕКТИРОВАНИЮ СУДОВ “ВЫМПЕЛ”; AO КБ “Вымпел”,,,,,,,,,,,,,,,4.5.1993,Joint Stock Company,,1025203018708,5260001206,,,,526201001,,,,,,,,"Russian Federation, Nizhny Novgorod region, Nizhny Novgorod, st. Nartova, d. 6 k. 6, room 25 cab. 96; Russian Federation, Nizhny Novgorod region, Nizhny Novgorod",+7 (831) 433-41-49,info@vympel.ru,"https://www.vympel.ru/, https://www.list-org.com/company/14072",
32014R0269,32026R2160,260,EU-UKR,I.ENTITIES,Asset freeze,18.12.2023,"JSC Research and Production Enterprise “Topaz” (JSC NPP “Topaz”) is engaged in development and production of hardware and software used for objective control support of ground-based and carrier-based aircraft for military and civil aviation. JSC NPP “Topaz” provides the “СКАТ” software used by the aircraft of the Russian Armed Forces in the ongoing war of aggression against Ukraine. Therefore, JSC NPP “Topaz” is supporting materially actions which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine.",LegalEntity,JSC “Research and Production Enterprise ‘Topaz’”,JSC “NPP ‘Topaz’”; AO “Научно-Производственное Предприятие ‘Топаз’”; AO “НПП ‘Топаз’”,,,,,,,,,,,,,,,"24.7.1997, 17.1.2003",Joint.Stock Company,,1035001851125,,,,,,,,,,,,,"Russian Federation, 129085, Moscow, Mira Ave., 105, bldg. 9; Russian Federation, Moscow region, Dolgoprudny, Pervomayskaya street, 21; Russian Federation, 129626, Moscow city, ul. 3rd Mytishchinskaya, d. 16, p. 34, floor 2 pom III com 25; Russian Federation",(495) 909-84-82; (495) 909-84-83; (495) 909-83-73,mail@topazlab.ru,https://topazlab.ru/,INN/KPP 5008011331/771701001
32014R0269,32026R2160,306,EU-UKR,I.ENTITIES,Asset freeze,18.12.2023,"Mikron JSC is an entity that operates in the Russian IT sector, including in the field of electronics. Mikron JSC holds licences administered by the Federal Security Service of the Russian Federation (FSB). One of the FSB licences held by Mikron JSC is issued to IT companies that develop encryption and cryptography technology, information systems and telecommunication systems for the Russian intelligence services, as well as IT companies that develop personal database management systems for the Russian security services (i.e. tools specifically designed to store, retrieve, and manage large amounts of data obtained through, for example, social media scraping or other intelligence gathering practices). Therefore, Mikron JSC constitutes an entity operating in the Russian IT sector with a licence administered by the FSB Center for Licensing, Certification and Protection of State Secrets.",LegalEntity,Mikron JSC,Акционерное Общество “Микрон”; AO “Микрон”,,,,,,,,,,,,,,,13.1.1994,,,1027700073466,7735007358,,,,,,,,,,,,"Moscow, Russian Federation; 124460, Moscow, Zelenograd, Akademika Valieva St., 6, building 1; Russian Federation",,,,
32014R0269,32026R2160,316,EU-UKR,I.ENTITIES,Asset freeze,18.12.2023,"The Software Research Institute is an entity that operates in the Russian IT sector, including in the field of computer programming and the manufacture of military equipment. The Software Research Institute holds a licence administered by the Russian Ministry of Industry and Trade, as well as a licence administered by the Federal Security Service of the Russian Federation (FSB). The licence administered by the Russian Ministry of Industry and Trade covers the “development, production, testing, installation, maintenance, disposal and sale of weapons and military equipment”. The FSB licence is issued to IT companies that develop encryption and cryptography technology, information systems and telecommunication systems for the Russian intelligence services, as well as IT companies that develop personal database management systems for the Russian security services (i.e. tools specifically designed to store, retrieve, and manage large amounts of data obtained through, for example, social media scraping or other intelligence gathering practices). Therefore, the Software Research Institute constitutes an entity operating in the Russian IT sector with a licence administered by the FSB Center for Licensing, Certification and Protection of State Secrets and a “weapons and military equipment” licence administered by the Russian Ministry of Industry and Trade.",LegalEntity,Software Research Institute,JSC “SCIENTIFIC-RESEARCH INSTITUTE OF SOFTWARE”; JSC NII PS; Research Institute of Software Tools; Joint Stock Company “Research Institute of Software Tools”; АКЦИОНЕРНОЕ ОБЩЕСТВО “НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ ПРОГРАММНЫХ СРЕДСТВ”; АО “НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ ПРОГРАММНЫХ СРЕДСТВ”; АО НИИ ПС,,,,,,,,,,,,,,,14.2.2011,,,1117847048440,7804454896,,,,,,,,,,,,"St Petersburg, Russian Federation; 194021, St Petersburg, Polytechnic Street 22N; Russian Federation",,,,
32014R0269,32026R2160,318,EU-UKR,I.ENTITIES,Asset freeze,18.12.2023,"Private Military Company Redut (“PMC Redut”) is a Russia-based unincorporated private military entity, which reportedly works under the command of the Ministry of Defence of the Russian Federation. It undertakes security and military-related activities, with direct participation in military conflicts. While previously associated with activities in Syria, in the context of Russia’s war of aggression against Ukraine PMC Redut has engaged in combat activities in Ukraine, near the Chernobyl Nuclear Power Plant and Kharkiv, as well as undertaken reconnaissance efforts prior to the war of aggression against Ukraine. It has also been linked to assassination attempts against the President of Ukraine Volodymyr Zelenskyy. Members of PMC Redut have been identified as suspects in investigations into war crimes committed during Russia’s war of aggression against Ukraine. Therefore, PMC Redut is supporting materially actions which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine, and stability and security in Ukraine.",LegalEntity,PMC Redut,PMC Redoubt (ЧВК Редут; Редут-Антитеррор; OOO “РЕДУТ-БЕЗОПАСНОСТЬ”,,,,,,,,,,,,,,,13.12.2019,,,1197746727530,,,,,,,,,,,,,"Dubininskaya street 61, room IV, room 35, Moscow, Russian Federation; Moscow, Russian Federation",,,,
32014R0269,32026R2160,329,EU-UKR,I.ENTITIES,Asset freeze,18.12.2023,"Miranda Media provides telecommunications services to illegal authorities and institutions in illegally annexed Crimea and Sevastopol in the interests of the Russian Federation. The Government of the Russian Federation has recognised Miranda Media as a company of essential significance. It receives substantial financial support from the Russian Federation. It also possesses the internet filtering equipment used by the Russian Government to restrict access to information, has agreed to share its subscriber data with Russian authorities, and has been awarded Russian State contracts to install video surveillance systems. Therefore, Miranda Media is supporting materially actions which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine.",Company,LLC Miranda Media,LLC Miranda-Media; ООО Миранда Медиа; ООО Миранда-Медиа,,,,,,,,,,,,,,,15.6.2004,Limited Liability Company,,1047796423487,7702527584,,,,910201001,,,,,,,,"Ukraine, Crimea, Simferopol, Geroev, Adzhimushkaya street, 9; Crimea, Ukraine","433-81-46, +7 (863) 287-06-14, +7 (978) 993-78-43",tender@miranda-media.ru,https://www.miranda-media.ru/,
32014R0269,32026R2160,342,EU-UKR,I.ENTITIES,Asset freeze,23.2.2024,"PJSC Rostvertol (Rostov Helicopter Production Complex Public Joint Stock Company Rostvertol) is a Russian aircraft manufacturer. PJSC Rostvertol produces rotorcraft of the “Mi” brand, namely Mi-35M, Mi-28N and Mi-26. Those helicopters are used by the Russian Armed Forces in the war of aggression against Ukraine. Therefore, PJSC Rostvertol is supporting materially actions which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine.",Company,Rostov Helicopter Production Complex Public Joint Stock Company “Rostvertol” Named After B.N. Slyusar PJSC,Rosvestol; Ростовский Вертолетный Производственный Комплекс Публичное Акционерное Oбщество “Роствертол” имени Б.Н. Слюсаря; ПАО “Росвестол”,,,,,,,,,,,,,,,"2.12.1992, 23.9.2002",Public Joint Stock Company,,6161021690; 1026102899228,6161021690,,,,616101001,,,,,,,,"Russian Federation, Rostov region, Rostov-on-Don, Novatorov str., vld. 5; Rostov, Moscow, Russian Federation; Russian Federation","+7(863)272-72-21, +7 (495) 627 55 45, +7 (495) 660-55-60, +7 (495) 660-5559",hsc@hsc-copter.com,https://www.rhc.ru/,
32014R0269,32026R2160,345,EU-UKR,I.ENTITIES,Asset freeze,23.2.2024,"FSE Tambov Gunpowder Plant is a Russian enterprise that produces pyroxylin powders, which is used in various types of ammunition used by the Russian Armed Forced. The plant produces pyroxylin powders for a wide range of ammunition, from 7,62 mm cartridges and grenades for Kalashnikov rifles to 125 mm tank rounds for T-90 main battle tank and artillery shells for 2S3 Akatsiya, 2S19 Msta-S, Msta-B and 2S5 Hyacinth artillery and howitzer units. The plant is owned by the Russian defence conglomerate Rostec State Corporation. The plant operates in a strategically important sector of the military industry and was able to increase its production capacity during Russia’s war of aggression against Ukraine. FSE Tambov Gunpowder Plant is supporting materially actions which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine.",Company,"FSE “TGP”, Federal State Enterprise “Tambov Gunpowder Plant”","ФКП “ТПЗ”, Федеральное Казенное Предприятие “Тамбовский Пороховой Завод”",,,,,,,,,,,,,,,16.8.2000,Federal State Enterprise,,1026801010994,6825000757,,,,682501001,,,,,,,,"Russian Federation, 393190, Tambov region, Kotovsk, Truda Ave., 23; Russian Federation, 393192, Tambov region, Kotovsk, Truda Ave., 23; Russian Federation",+7 (47541) 2-36-33; +7 (47541) 2-08-00,info@fkptpz.ru,https://fkptpz.ru,
32014R0269,32026R2160,349,EU-UKR,I.ENTITIES,Asset freeze,23.2.2024,"CJSC Klimovsk Specialised Cartridge Plant is a Russian enterprise that produces cartridges for use in various types of weapons used by the Russian Armed Forces. The plant is a leading supplier of ammunition for the Russian law enforcement agencies, including Military Unit No. 55056 (Federal Security Service of the Russian Federation) and the Federal Penitentiary Service. CJSC KSCP offers a wide range of cartridges of various caliber used by the Russian Armed Forces and security services. The plant operates in a strategically important sector of the military industry, and its activities directly enhance the Russian military fighting capabilities. CJSC Klimovsk Specialised Cartridge Plant is therefore supporting materially and benefitting from the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",Company,"Closed Joint Stock Company Klimovsk Specialised Cartridge Plant, CJSC KSCP",CJSC KSPZ; Закрытое Акционерное Общество Климовский Специализированный Патронный Завод; ЗАО КСПЗ,,,,,,,,,,,,,,,29.8.2001,Closed Joint Stock Company,,1025002689205,5021011845,,,,507401001,,,,,,,,"249100, Kaluga region, Tarusa district, Tarusa, 18, R. Luxemburg str.; 142181, Moscow region, Podolsk, Klimovsk district, Zavodskaya street, 2.; Russian Federation; Russian Federation, Tarusa","8(495) 445-54-00, 8(495)514-22-20, 8(495) 517-93-08",office@kspz.ru,https://new.kspz.ru/,
32014R0269,32026R2160,353,EU-UKR,I.ENTITIES,Asset freeze,23.2.2024,"JSC Saratov Radio Instrument Plant is one of the leading enterprises in the production of modern surface situation illumination and target designation systems for the Russian Navy. The plant is part of the Granit-Electron Concern, which in 2018 became part of the Tactical Missile Armament Corporation. The company develops and produces MYS-M1E mobile and MR-10M1E fixed coastal radars designed to detect, determine the coordinates and nationality of surface ships and small-sized high-speed targets. Therefore, JSC Saratov Radio Instrument Plant is supporting materially actions which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine. JSC Saratov Radio Instrument Plant is also associated with Tactical Missiles Corporation Joint Stock Company.",LegalEntity,JSC Saratov,Radio Instrument Plant; Joint Stock Company Saratov Radio Instrument Plant; JSC SRZ; Aкционерное Oбщество “Cаратовский Радиоприборный Завод”; AO “Саратовский Радиоприборный Завод”; AO СРЗ,,,,,,,,,,,,,,,13.3.2009,Joint Stock Company,,1096453002690,6453104288,,,,,,,,,,,,"410040, Saratov, Prospekt 50 Let Oktyabrya, d 108, Russian Federation; Russian Federation; Russian Federation, Saratov",,,,
32014R0269,32026R2160,354,EU-UKR,I.ENTITIES,Asset freeze,23.2.2024,"JSC Serov Mechanical Plant is a Russian plant that produces equipment for oil and gas production, geological exploration and mining. The plant is very important because it is one of the leading suppliers of oil drilling and production equipment to major Russian oil companies such as Lukoil, Gazpromneft and Rosneft. In addition to its important role in the Russian fossil fuel industry, JSC Serov Mechanical Plant produces special products under the Russian state defence orders. The plant produces 152 mm calibre projectile casings for the Koalitsiya-SV self-propelled artillery used by Russia in the war against Ukraine. Therefore, JSC Serov Mechanical Plant is supporting materially actions which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine. Furthermore, it is supporting materially and benefitting from the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",Company,JSC “SMP”,Joint Stock Company “Serov Mechanical Plant”; АО “СМЗ”; Акционерное Общество “Серовский Механический Завод”,,,,,,,,,,,,,,,23.12.2011,Joint Stock Company,,1116680000470,6680000479,,,,668001001,,,,,,,,"Russian Federation, 624981, Sverdlovsk region, Serov city, Aglomeratchikov str. 10; Russian Federation","(34385) 7-36-81, (34385) 7-36-85,",info@serovmp.ru,https://serovmp.ru/,
32014R0269,32026R2160,355,EU-UKR,I.ENTITIES,Asset freeze,23.2.2024,"JSC “State Design Bureau ‘Vympel’ named after I.I. Toropov” is a specialised enterprise engaged in development and production of automated systems for the maintenance and control of weapons and military equipment. The enterprise is engaged in the development and manufacture of air-to-air and air-to-surface guided missiles, guided missiles for land and sea anti-aircraft systems, launchers, and catapults for airborne guided missiles, beam holders for suspension of aerial bomber armament and units for unguided aircraft missiles. JSC “State Design Bureau ‘Vympel’ named after I.I. Toropov” is involved in the production of multiple missiles, such as APU-305 and APU-L, as well as B13L unguided aircraft missiles, which are being delivered to the Russian Armed Forces and which are used in the war of aggression against Ukraine. JSC “State Design Bureau ‘Vympel’ named after I.I. Toropov” is therefore supporting materially actions which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine. JSC “State Design Bureau ‘Vympel’ named after I.I. Toropov” is also supporting materially and benefitting from the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",LegalEntity,JSC “State Design Bureau ‘Vympel’ named after I.I. Toropov”,АО “Гос МКБ ‘Вымпел’ им. И.И. Торопова”,,,,,,,,,,,,,,,22.6.2005,Joint Stock Company,,1057747296166,7733546058,,,,,,,,,,,,"Russian Federation, 125424, Moscow, Volokolamskoe sh., 90; Moscow, Russian Federation; Russian Federation",+74964910122,info@vympelmkb.ru,www.vympelmkb.ru/about/,
32014R0269,32026R2160,357,EU-UKR,I.ENTITIES,Asset freeze,23.2.2024,"LLC SMT-iLogic is a provider of various services in the field of electronics development. The company provides services for the development of electronics and manufactures devices for collecting and processing information. LLC STC, the Russian military-affiliated manufacturer of Orlan-10 drones, gets foreign components from LLC SMT-iLogic. Russian Armed Forces use Orlan-10 drones in the war of aggression against Ukraine. LLC SMT-iLogic is therefore supporting materially actions which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine. In addition, LLC SMT-iLogic is associated with LLC STC.",Company,LLC “SMT-iLogic”,LLC SMT-Ailogik; LLC SMT iLogic; ООО “СМТ-Айлогик”,,,,,,,,,,,,,,,27.11.2015,Limited Liability Company,,1157847407156,7804552300,,,,780401001,,,,,,,,"195220, Russian Federation, St Petersburg, Nepokorennykh Avenue, 17, building 4, letter V, room 5-N; Russian Federation",+7 (812) 244-19-87; +7 812 244-33-13,info@smt-ilogic.ru,http://smt-ilogic.ru/,
32014R0269,32026R2160,358,EU-UKR,I.ENTITIES,Asset freeze,23.2.2024,"The 924th Unmanned Aerial Vehicle Center (Military Unit 20924) is part of the Russian Ministry of Defence. Servicemen are being trained at the Center to complete the unmanned aerial vehicle (UAV) companies being formed in the Western and Central Military Districts. At the same time, the Center is engaged in the completion of military tests of complexes with UAVs (Zastava, Navodchik-2, Forpost and Orlan-10), which, upon completion of the tests, are transferred to UAV companies. The 924th Unmanned Aerial Vehicle Center of the Russian Ministry of Defence trains UAV operators for the Armed Forces of the Russian Federation. Many of them have taken part in combat operations in the North Caucasus, Syria, and are now in the zone of the Special Military Operation. Therefore, the 924th Unmanned Aerial Vehicle Center (Military Unit 20924) is supporting materially actions which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine.",Company,The 924th Unmanned Aerial Vehicle Center (Military Unit 20924),924-й центр беспилотных летательных аппаратов (воинская часть 20924),,,,,,,,,,,,,,,25.4.2016,Part of Russian Ministry of Defence,,1165022050808,5022050639,,,,502201001,,,,,,,,"140415, Russian Federation, Moscow Oblast, Kolomna, 5 Proezd Artilleristov; Russian Federation",,,,Military unit was created on 1 December 1983. The 924th State Center for Unmanned Aviation of the Russian Ministry of Defence was created in 2009
