amendedCelex,amendmentCelex,recordId,programKey,annex,measure,startDate,reason,schema,name,alias,weakAlias,previousName,country,nationality,jurisdiction,birthDate,birthPlace,position,passportNumber,gender,appearance,ethnicity,fatherName,motherName,incorporationDate,legalForm,sector,registrationNumber,taxNumber,idNumber,innCode,ogrnCode,kppCode,okpoCode,leiCode,swiftBic,ticker,imoNumber,mmsi,flag,address,phone,email,website,notes
32014R0269,32026R1843,877,EU-UKR,I.ENTITIES,Asset freeze,23.7.2026,"JSC Investtorgbank is a Russian commercial bank headquarted in Moscow. The bank is a part of the TKB (Transkapitalbank) Banking Group. The banking sector is a sector providing substantial revenue to the Government of the Russian Federation. Therefore, JSC Investtorgbank is involved in an economic sector providing a substantial source of revenue to the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",Company,JSC Investtorgbank,JSC Investtradebank; АO Инвестторгбанк,,,,,,,,,,,,,,,28.3.1994,Joint Stock Company,,,7717002773,,,,770501001,,,,,,,,"45 Dubininskaya St., Moscow, 115054, Russian Federation; Russian Federation",,info@itb.ru,www.itb.ru,
32014R0269,32026R1843,878,EU-UKR,I.ENTITIES,Asset freeze,23.7.2026,"JSC Petersburg Social Commercial Bank is one of the largest banks in the Northwest Federal District of the Russian Federation. It is one of the leading banks in Saint-Petersburg in the area of international business. The banking sector is a sector providing substantial revenue to the Government of the Russian Federation. Therefore, JSC Petersburg Social Commercial Bank is involved in an economic sector providing a substantial source of revenue to the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",Company,JSC Petersburg Social Commercial Bank,JSC PSCB Russian: АO Петербургский Социальный Коммерческий Банк; АО ПСКБ,,,,,,,,,,,,,,,29.10.1993,Joint Stock Company,,,7831000965,,,,784201001,,,,,,,,"42 liter A Shpalernaya str., Saint-Petersburg, 191123, Russian Federation; Russian Federation",,Info@pscb.ru,https://pscb.ru/,
32014R0269,32026R1843,879,EU-UKR,I.ENTITIES,Asset freeze,23.7.2026,"LLC Commercial Bank RostFinance is a Russian financial institution headquartered in Rostov-on-Don. It operates extensively in the temporarily occupied territories of Ukraine. The banking sector is a sector providing revenue to the Government of the Russian Federation. Therefore, LLC Commercial Bank RostFinance is involved in an economic sector providing a source of revenue to the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine. Furthermore, LLC Commercial Bank RostFinance is supporting actions which undermine or threaten the territorial integrity, sovereignty and independence of Ukraine.",Company,LLC Commercial Bank RostFinance,ОOO Коммерческий Банк РостФинанс,,,,,,,,,,,,,,,15.10.1990,Limited Liability Company,,,2332006024,,,,616701001,,,,,,,,"1st Mayskaya Street, 13a/11a, Rostov-on-Don, 344019, Russian Federation; Russian Federation",,fvv@rostfinance.ru,https://www.rostfinance.ru/,
32014R0269,32026R1843,880,EU-UKR,I.ENTITIES,Asset freeze,23.7.2026,"LLC Bank Round is a Moscow based Russian commercial bank. Metalloinvest Group, a major Russian mining and mettalurgy company fully owned by USM Holding is one of the bank’s customers. The banking sector is a sector providing substantial revenue to the Government of the Russian Federation. Therefore, LLC Bank Round is involved in an economic sector providing a substantial source of revenue to the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",Company,LLC Bank Round,ООО Банк Раунд,,,,,,,,,,,,,,,21.9.1993,Limited Liability Company,,,7712002554,,,,773101001,,,,,,,,"Rublevskoe Highway 28, Moscow, 121609, Russian Federation; Russian Federation",+7 (495) 980-19-24,info@round.ru,,
32014R0269,32026R1843,881,EU-UKR,I.ENTITIES,Asset freeze,23.7.2026,"JSC Transstroybank is a Moscow-based commercial bank. The bank signed an agreement with the Central Bank of Russia to participate in the pilot project for the digital rouble. The banking sector is a sector providing substantial revenue to the Government of the Russian Federation. Therefore, JSC Transstroybank is involved in an economic sector providing a substantial source of revenue to the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",Company,JSC Transstroybank,AO Трансстройбанк,,,,,,,,,,,,,,,28.4.1994,Joint Stock Company,,,7730059592,,,,772501001,,,,,,,,"94 Dubininskaya Street, Moscow, 115093, Russia; Russian Federation",,,https://www.transstroybank.ru/,
32014R0269,32026R1843,882,EU-UKR,I.ENTITIES,Asset freeze,23.7.2026,"JSC Moskommertsbank is a Moscow-based commercial bank. The bank signed an agreement with the Central Bank of Russia to participate in the pilot project for the digital rouble. The banking sector is a sector providing substantial revenue to the Government of the Russian Federation. Therefore, JSC Moskommertsbank is involved in an economic sector providing a substantial source of revenue to the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",Company,JSC Moskommertsbank,AO Москоммерцбанк,,,,,,,,,,,,,,,11.4.2001,Joint Stock Company,,,7750005612,,,,770501001,,,,,,,,"20, Malaya Ordynka Str., Bldg. 1, Moscow, 119017, Russia; Russian Federation",,,https://www.moskb.ru/,
32014R0269,32026R1843,883,EU-UKR,I.ENTITIES,Asset freeze,23.7.2026,"JSCB Energobank (JSC) is a regional commercial bank headquartered in the Republic of Tatarstan of the Russian Federation. It is one of the top five largest local banks by assets. The bank signed an agreement with the Central Bank of Russia to participate in the pilot project for the digital rouble. The banking sector is a sector providing substantial revenue to the Government of the Russian Federation. Therefore, JSCB Energobank (JSC) is involved in an economic sector providing a substantial source of revenue to the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",Company,JSCB Energobank (JSC),АКБ Энергобанк (АО),,,,,,,,,,,,,,,2.3.1989,Joint Stock Company,,,1653011835,,,,165501001,,,,,,,,"13/52 Pushkina Street, Kazan, Republic of Tatarstan, 420111, Russian Federation; Russian Federation",+7 (843) 2316001; +7 (843) 2316004,post@energobank.ru,https://energobank.ru/,
32014R0269,32026R1843,884,EU-UKR,I.ENTITIES,Asset freeze,23.7.2026,"JSC Togliattikhimbank is a regional commercial bank headquartered in Samara region of the Russian Federation. The bank is owned by TogliattiAzot (TOAZ), one of the world’s largest producers of ammonia. TogliattiAzot (TOAZ) is a part of Uralchem Group controlled by Dmitry Mazepin, an individual listed by the Union. The banking sector is a sector providing substantial revenue to the Government of the Russian Federation. Therefore, JSC Togliattikhimbank is involved in an economic sector providing a substantial source of revenue to the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",Company,JSC Togliattikhimbank,АО Тольяттихимбанк,,,,,,,,,,,,,,,21.9.1993,Joint Stock Company,,,6320007246,,,,632401001,,,,,,,,"96 Maksima Gorkogo St., Tolyatti, Samara Oblast, 445009, Russian Federation; Russian Federation",,,https://www.thbank.ru/,
32014R0269,32026R1843,885,EU-UKR,I.ENTITIES,Asset freeze,23.7.2026,"LLC “Mobile Card” is a specialised Russian non-banking credit organisation that holds an official licence from the Central Bank of the Russian Federation to conduct banking operations. It is included in the list of most important credit institutions on the payment services market by the Central Bank of the Russian Federation. LLC “Mobile Card” signed an agreement with the Central Bank of the Russian Federation to participate in the pilot project for the digital rouble. The banking sector is a sector providing substantial revenue to the Government of the Russian Federation. Therefore, LLC “Mobile Card” is involved in an economic sector providing a substantial source of revenue to the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",Company,LLC “Mobile Card”,Non-Banking financial company “Mobile card” Limited; ООО НКО “Мобильная карта”,,,,,,,,,,,,,,,30.7.2013,Limited Liability Company,,,7835905228,,,,780601001,,,,,,,,"Room 23N, Floor 8, House 64, Letter B, Malookhtinsky Prospekt, Saint Petersburg, 195112, Russian Federation; 2nd Sovetskaya Street, 27/2, Liter A, Saint Petersburg, 191024, Russian Federation; Russian Federation",,,https://www.mcplat.ru/,
32014R0269,32026R1843,886,EU-UKR,I.ENTITIES,Asset freeze,23.7.2026,"LLC RNCO “Payment Center” is a major non-banking credit organisation based in Novosibirsk, Russian Federation. It holds a specialised banking licence issued by the Central Bank of the Russian Federation which authorises it to conduct banking operations. It is a subsidiary of the Center for Financial Technologies Group, a leading software provider for the banking sector in Russia. LLC RNCO “Payment Center” is the operator and settlement centre for several payment systems. The banking sector is a sector providing substantial revenue to the Government of the Russian Federation. Therefore, LLC RNCO “Payment Center” is involved in an economic sector providing a substantial source of revenue to the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",Company,LLC RNCO “Payment Center”,Credit Union “Payment Center” Ltd; ООО РНКО “Платежный Центр”,,,,,,,,,,,,,,,2.12.1994,Limited Liability Company,,,2225031594,,,,540501001,,,,,,,,"Kirova Str., 86, Novosibirsk, 630102, Russia; Russian Federation",,mail@rnko.ru,https://rnko.ru/,
32014R0269,32026R1843,887,EU-UKR,I.ENTITIES,Asset freeze,23.7.2026,"JSC FINAM Bank is a Moscow-based Russian commercial bank that is a part the FINAM Holding, one of Russia’s largest investment groups. The banking sector is a sector providing substantial revenue to the Government of the Russian Federation. Therefore, JSC FINAM Bank is involved in an economic sector providing a substantial source of revenue to the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",Company,JSC FINAM Bank,JSC FINAM Investment Bank; АО Банк ФИНАМ; АO Инвестиционный Банк “ФИНАМ”,,,,,,,,,,,,,,,19.4.1994,Joint Stock Company,,,7709315684,,,,771001001,,,,,,,,"7 Nastasiinsky Lane, Building 2, Moscow, 127006, Russian Federation; Russian Federation",,info@finambank.ru,https://www.finambank.ru/,
32014R0269,32026R1843,888,EU-UKR,I.ENTITIES,Asset freeze,23.7.2026,"JSC Koshelev-Bank is a regional commercial bank headquartered in the Samara region of the Russian Federation. The bank is controlled by Vladimir Koshelev, an individual listed by the Union, via the Koshelev Corporation. The banking sector is a sector providing substantial revenue to the Government of the Russian Federation. Therefore, JSC Koshelev-Bank is involved in an economic sector providing a substantial source of revenue to the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",Company,JSC Koshelev-Bank,AO Кошелев-Банк,,,,,,,,,,,,,,,30.7.1996,Joint Stock Company,,,5260059340,,,,631501001,,,,,,,,"14 Mayakovskogo St., Samara, 443100, Russian Federation; Russian Federation",,,https://www.koshelev-bank.ru/,
32014R0269,32026R1843,889,EU-UKR,I.ENTITIES,Asset freeze,23.7.2026,"PJSC Prio-Vneshtorgbank is a regional commercial bank headquartered in the Ryazan region of the Russian Federation. It is active in the pilot project for operations with real digital roubles launched by the Central Bank of Russia. The banking sector is a sector providing substantial revenue to the Government of the Russian Federation. Therefore, PJSC Prio-Vneshtorgbank is involved in an economic sector providing a substantial source of revenue to the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",Company,PJSC Prio-Vneshtorgbank,Prio-bank; ПАО Прио-Внешторгбанк; Прио-банк,,,,,,,,,,,,,,,6.12.1989,Public Joint Stock Company,,,6227001779,,,,623401001,,,,,,,,"82/26 Esenina St., Ryazan, 390023, Russian Federation; Russian Federation",,,https://priovtb.com/,
32014R0269,32026R1843,890,EU-UKR,I.ENTITIES,Asset freeze,23.7.2026,"LLC Cifra bank is a Moscow-based Russian commercial bank. It is included in the list of most important banks on the payment services market by the Central Bank of Russia. LLC Cifra bank signed an agreement with the Central Bank of Russia to participate in the pilot project for the digital rouble. The banking sector is a sector providing substantial revenue to the Government of the Russian Federation. Therefore, LLC Cifra bank is involved in an economic sector providing a substantial source of revenue to the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",Company,LLC Cifra bank,LLC Digital Bank; OOO Цифра банк,,,,,,,,,,,,,,,10.12.1990,Limited Liability Company,,,6506000327,,,,770301001,,,,,,,,"15 1st Krasnogvardeyskiy proyezd, Tower “Mercury”, Floor 17, Room 1, Moscow, 123112, Russia; Russian Federation",,info@cifra-bank.ru,https://cifra-bank.ru/,
32014R0269,32026R1843,891,EU-UKR,I.ENTITIES,Asset freeze,23.7.2026,"JSC Belgorodsocbank is a regional commercial bank headquartered in Belgorod region of the Russian Federation. The bank signed an agreement with the Central Bank of Russia to participate in the pilot project for the digital rouble. The banking sector is a sector providing substantial revenue to the Government of the Russian Federation. Therefore, JSC Belgorodsocbank is involved in an economic sector providing a substantial source of revenue to the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",Company,JSC Belgorodsocbank,Joint Stock Company Universal Commercial Bank Of Social Development And Reconstruction “Belgorodsocbank”; АO УКБ Белгородсоцбанк; Акционерное Общество Универсальный Коммерческий Банк Социального Развития И Реконструкции “Белгородсоцбанк”,,,,,,,,,,,,,,,31.10.1990,Joint Stock Company,,,3123004233,,,,312301001,,,,,,,,"38 Svyato-Troitsky Boulevard, Belgorod, 308015, Russian Federation; Russian Federation",+7 (4722) 35-30-79,mail@belsocbank.ru,https://belsocbank.ru/,
32014R0269,32026R1843,892,EU-UKR,I.ENTITIES,Asset freeze,23.7.2026,"JSC Bank Orenburg is a regional commercial bank headquartered in the Orenburg region of the Russian Federation. It is active in the pilot project for operations with real digital roubles launched by the Central Bank of Russia. The banking sector is a sector providing substantial revenue to the Government of the Russian Federation. Therefore, JSC Bank Orenburg is involved in an economic sector providing a substantial source of revenue to the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",Company,JSC Bank Orenburg,АО Банк Оренбург,,,,,,,,,,,,,,,22.9.1995,Joint Stock Company,,,5612031491,,,,561201001,,,,,,,,"25 Marshal Zhukov Street, Orenburg, 460024, Russian Federation; Russian Federation",+7 (3532) 34-30-00,info@orbank.ru,https://orbank.ru/,
32014R0269,32026R1843,893,EU-UKR,I.ENTITIES,Asset freeze,23.7.2026,"JSC Bank “United Capital” is a Russian commercial bank based in Saint Petersburg. It is ranked fifth among the top 20 North-Western Federal District banks. The banking sector is a sector providing substantial revenue to the Government of the Russian Federation. Therefore, JSC Bank “United Capital” is involved in an economic sector providing a substantial source of revenue to the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",Company,JSC Bank “United Capital”,AO Банк “Объединенный капитал”,,,,,,,,,,,,,,,13.12.1993,Joint Stock Company,,,7831001013,,,,780401001,,,,,,,,"21 Gzhatskaya Street, Building 2, Saint Petersburg, 195220, Russian Federation; Russian Federation",+7 (812) 325-94-95; +7 (812) 309-21-65,,https://www.okbank.ru/,
32014R0269,32026R1843,894,EU-UKR,I.ENTITIES,Asset freeze,23.7.2026,"JSC Commercial Bank “Forshtadt” is a regional commercial bank headquartered in Orenburg region of the Russian Federation. The bank signed an agreement with the Central Bank of Russia to participate in the pilot project for the digital rouble. The banking sector is a sector providing substantial revenue to the Government of the Russian Federation. Therefore, JSC Commercial Bank “Forshtadt” is involved in an economic sector providing a substantial source of revenue to the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",Company,JSC Commercial Bank “Forshtadt”,АО АКБ “Форштадт”,,,,,,,,,,,,,,,15.12.1992,Joint Stock Company,,,5610032972,,,,561001001,,,,,,,,"35/1 Chkalova St., Orenburg, Orenburg Oblast, 460058, Russian Federation; Russian Federation",,bank@forshtadt.ru,https://forshtadt.ru/,
32014R0269,32026R1843,895,EU-UKR,I.ENTITIES,Asset freeze,23.7.2026,"JSC Tatsotsbank is a regional commercial bank headquartered in Kazan, Republic of Tatarstan, Russian Federation. The banking sector is a sector providing substantial revenue to the Government of the Russian Federation. Therefore, JSC Tatsotsbank is involved in an economic sector providing a substantial source of revenue to the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",Company,JSC Tatsotsbank,JSC Bank of Social Development of Tatarstan “Tatsotsbank”; АО Татсоцбанк; АO “Банк Социального Развития Татарстана ‘Татсоцбанк’”,,,,,,,,,,,,,,,12.10.1990,Joint Stock Company,,,,,1653003834,,165501001,,,,,,,,"18/23 Chernyshevskogo Street, Kazan, Republic of Tatarstan, 420111, Russian Federation; Russian Federation",,tsb@tatsotsbank.ru,https://tatsotsbank.ru/,
32014R0269,32026R1843,896,EU-UKR,I.ENTITIES,Asset freeze,23.7.2026,"PJSC “NBD-Bank” is a regional Russian commercial bank headquartered in Nizhny Novgorod. The bank signed an agreement with the Central Bank of Russia to participate in the pilot project for the digital rouble. PJSC “NBD-Bank” is among top 20 Russian banks for the issuance of loans for small and medium-sized enterprises (SMEs). The banking sector is a sector providing substantial revenue to the Government of the Russian Federation. Therefore, PJSC “NBD-Bank” is involved in an economic sector providing a substantial source of revenue to the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",Company,PJSC “NBD-Bank”,ПAO “НБД-Банк”,,,,,,,,,,,,,,,27.7.1992,Public Joint Stock Company,,,5200000222,,,,526001001,,,,,,,,"6 Maxim Gorky Square, Nizhny Novgorod, 603000, Russian Federation; Russian Federation",+7 (831) 220-00-22,info@nbdbank.ru,https://nbdbank.ru/,
32014R0269,32026R1843,897,EU-UKR,I.ENTITIES,Asset freeze,23.7.2026,"Joint Stock Company “Credit Ural Bank” is a major regional universal bank in Russia. It is a part of JSC Gazprombank Group. The bank is a primary financial partner for the PJSC Magnitogorsk Iron and Steel Works (MMK), one of the world’s largest steel producers. The banking sector is a sector providing substantial revenue to the Government of the Russian Federation. Therefore, JSC “Credit Ural Bank” is involved in an economic sector providing a substantial source of revenue to the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",Company,Joint Stock Company “Credit Ural Bank”,JSC Bank “KUB”; АO “Кредит Урал Банк”; AO Банк “КУБ”,,,,,,,,,,,,,,,25.11.1993,Joint Stock Company,,,7414006722,,,,745601001,,,,,,,,"17 Gagarina Street, Magnitogorsk, Chelyabinsk Region, 455044, Russian Federation; Russian Federation",+7 (3519) 24-89-33,office@creditural.ru,https://creditural.ru/,
32014R0269,32026R1843,898,EU-UKR,I.ENTITIES,Asset freeze,23.7.2026,"JSC Almazergienbank is the leading regional bank in the Republic of Sakha (Yakutia) of the Russian Federation. The banking sector is a sector providing substantial revenue to the Government of the Russian Federation. Therefore, JSC Almazergienbank is involved in an economic sector providing a substantial source of revenue to the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",Company,JSC Almazergienbank,AO Алмазэргиэнбанк,,,,,,,,,,,,,,,6.12.1993,Joint Stock Company,,,1435138944,,,,143501001,,,,,,,,"1 Prospekt Lenina, Yakutsk, Republic of Sakha (Yakutia), 677000, Russian Federation; Russian Federation",,,https://albank.ru/ru/,
32014R0269,32026R1843,899,EU-UKR,I.ENTITIES,Asset freeze,23.7.2026,"LLC Sibsotsbank is a state-controlled regional commercial bank headquartered in Altai Krai region of the Russian Federation. The banking sector is a sector providing substantial revenue to the Government.of the Russian Federation Therefore, LLC Sibsotsbank is involved in an economic sector providing a substantial source of revenue to the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",Company,LLC Sibsotsbank,LLC Regional Commercial Siberian Social Bank; ООО Сибсоцбанк; OOO Краевой Коммерческий Сибирский Социальный Банк,,,,,,,,,,,,,,,21.8.1992,Limited Liability Company,,,2224009042,,,,222101001,,,,,,,,"61A Prospekt Lenina, Barnaul, Altai Krai, 656049, Russian Federation; Russian Federation",+7 (921) 563-35-05,mail@baudit.spb.ru,https://www.sibsoc.ru/,
32014R0269,32026R1843,900,EU-UKR,I.ENTITIES,Asset freeze,23.7.2026,"PJSC Yug-invest Bank is a regional commercial bank headquartered in Krasnodar region of the Russian Federation. The bank signed an agreement with the Central Bank of Russia to participate in the pilot project for the digital rouble. The banking sector is a sector providing substantial revenue to the Government of the RussianFederation. Therefore, PJSC Yug-invest Bank is involved in an economic sector providing a substantial source of revenue to the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",Company,PJSC Yug-invest Bank,PJSC South-Investbank; ПАО Юг-Инвестбанк,,,,,,,,,,,,,,,5.4.1994,Public Joint Stock Company,,,0106000547,,,,230801001,,,,,,,,"113 Krasnaya Street, Krasnodar, Krasnodar Krai, 350000, Russian Federation; Russian Federation",,main@invb.ru,https://invb.ru/,
32014R0269,32026R1843,901,EU-UKR,I.ENTITIES,Asset freeze,23.7.2026,"JSC Nokssbank is a regional commercial bank headquartered in the Volgograd region of the Russian Federation. The bank signed an agreement with the Central Bank of Russia to participate in the pilot project for the digital rouble. The banking sector is a sector providing substantial revenue to the Government of the Russian Federation. Therefore, JSC Nokssbank is involved in an economic sector providing a substantial source of revenue to the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",Company,JSC Nokssbank,"Development Bank of production of oil and gas extractive equipment, conversion, shipbuilding and construction (joint-stock company); JSC Noxsbank; АО “НОКССБАНК”; Банк развития производства нефтегазодобывающего оборудования, конверсии, судостроения и строительства (акционерное общество)",,,,,,,,,,,,,,,25.1.1995,Joint Stock Company,,,3444053335,,,,344401001,,,,,,,,"2, 7th Gvardeyskaya Street, Volgograd, Volgograd Oblast, 400005, Russian Federation; Russian Federation",,,https://nokss.ru/,
32014R0269,32026R1843,902,EU-UKR,I.ENTITIES,Asset freeze,23.7.2026,"Limited Liability Company ARMORGRUPP specialises in the manufacture, sale and repair of vehicles and semi-trailers. It is a supplier to the entity JSC IEMZ Kupol. It supplies material and services for the production of the support and maintenance vehicle of the Garpiya one way attack UAV. These UAVs are used by the Russian Armed Forces during Russia’s war of aggression against Ukraine. Therefore, Limited Liability Company ARMORGRUPP is a legal person materially supporting Russia’s military and industrial complex, including by being involved in the development, production or supply of military technology and equipment.",LegalEntity,Limited Liability Company ARMORGRUPP,LLC ARMORGRUPP; ООО АРМОРГРУПП,,,,,,,,,,,,,,,27.9.2006,Limited liability company,,,,,5263056732,1065263037597,,,,,,,,,"603107, Nizhny Novgorod Oblast, Nizhniy Novgorod, 82 Molodezhny Avenue; Russian Federation",,,https://armor-gr.ru/,
32014R0269,32026R1843,903,EU-UKR,I.ENTITIES,Asset freeze,23.7.2026,"Limited Liability Company AUTOLIFE LOGISTIK is one of the main logistics companies in Russia with offices in several cities. It conducts transport and communications, supporting and auxiliary transport activities. It supplies logistical services to JSC IEMZ Kupol. It is entrusted with the transportation and deliveries of the Garpiya-A1 UAVs and its main components to military airfields near the frontline between Russia and Ukraine. These UAVs are used by the Russian Armed Forces during Russia’s war of aggression against Ukraine. Therefore, Limited Liability Company AUTOLIFE LOGISTIK is a legal person materially supporting Russia’s military and industrial complex, including by being involved in the development, production or supply of military technology and equipment.",LegalEntity,Limited Liability Company AUTOLIFE LOGISTIK,LLC AUTOLIFE LOGISTIK; ООО АВТОЛАЙФ ЛОГИСТИК,,,,,,,,,,,,,,,,Limited liability company,,,,,7727467841,1217700292072,,,,,,,,,"117461, Moscow, Zuzino Municipal District, 5 Khersnskaya Street, Building 5; Russian Federation",,ricsat@mail.ru,,
32014R0269,32026R1843,904,EU-UKR,I.ENTITIES,Asset freeze,23.7.2026,"LLC LK AUTOLIFE is one of the main logistical companies in Russia with offices in several cities. It conducts transport and communication activities, supporting and auxiliary transport activities. It supplies logistical services to JSC IEMZ Kupol. It is entrusted with the transportation and deliveries of the Garpiya-A1 UAVs and its main components to military airfields near the frontline between Russia and Ukraine. These UAVs are used by the Russian Armed Forces during Russia’s war of aggression against Ukraine. Therefore, LLC LK AUTOLIFE is a legal person materially supporting Russia’s military and industrial complex, including by being involved in the development, production or supply of military technology and equipment.",LegalEntity,LLC LK AUTOLIFE,ООО ЛК АВТОЛАЙФ,,,,,,,,,,,,,,,6.12.2013,Limited liability company,,,,,1832114178,1131832006657,,,,,,,,,"617760, Perm Kray, Chaykovskiy, 1A Mira Street, Room 13; Russian Federation",,autolife18@mail.ru,http://www.autolife18.ru/,
32014R0269,32026R1843,905,EU-UKR,I.ENTITIES,Asset freeze,23.7.2026,"LLC DELMOT specialises in the production, research and development in fields of aircraft engines. It participates in the development of the engine for Garpiya-A1 one-way attack UAV. In the production process of this UAV, it supplies its services to main manufacturer which is JSC IEMZ Kupol. These UAVs are used by the Russian Armed Forces during Russia’s war of aggression against Ukraine. Therefore, LLC DELMOT is a legal person materially supporting Russia’s military and industrial complex, including by being involved in the development, production or supply of military technology and equipment.",LegalEntity,LLC DELMOT,ООО ДЕЛМОТ,,,,,,,,,,,,,,,14.1.2022,Limited liability company,,,,,2465344488,1222400000481,,,,,,,,,"660077, Krasnoyarsk Kray, Krasnoyarsk, 1 78th Dobrovolcheskoy Brigady Street, office 65; Russian Federation",,info@delmot-motors.ru,https://delmot-motors.ru/,
32014R0269,32026R1843,906,EU-UKR,I.ENTITIES,Asset freeze,23.7.2026,"Federal State Unitary Enterprise “Main Center for Special Communications” (FGUP GCSS) is a logistics company that specialises in high-value and sensitive cargo transportation. It supplies logistical services to JSC IEMZ Kupol. It is entrusted with the transportation and deliveries of the Garpiya-A1 UAVs and its main components to military airfields near the frontline between Russia and Ukraine. These UAVs are used by the Russian Armed Forces during Russia’s war of aggression against Ukraine. Therefore, FGUP GCSS is a legal person materially supporting Russia’s military and industrial complex, including by being involved in the development, production or supply of military technology and equipment.",LegalEntity,Federal State Unitary Enterprise “Main Center for Special Communications”,ФГУП Главный Центр Специальной Связи,,,,,,,,,,,,,,,19.7.2002,Federal State Unitary Enterprise,,,,,7717043113,1027700041830,,,,,,,,,"129626, Moscow, 17 1st Mytishchninskaya Street; Russian Federation",,,https://www.cccb.ru/,
32014R0269,32026R1843,907,EU-UKR,I.ENTITIES,Asset freeze,23.7.2026,"(LLC GRUPPA PROMAVTO specialises in the manufacture of vehicle and semi-trailers. It is one of the sub-contractors of JSC IEMZ Kupol. Specifically, it supplies specialised escort vehicles of the Garpiya one-way attack UAV. These UAVs are used by the Russian Armed Forces during Russia’s war of aggression against Ukraine. Therefore, LLC GRUPPA PROMAVTO is a legal person materially supporting Russia’s military and industrial complex, including by being involved in the development, production or supply of military technology and equipment.",LegalEntity,LLC GRUPPA PROMAVTO,Limited liability company GRUPPA PROMAVTO; ООО ГРУППА ПРОМАВТО,,,,,,,,,,,,,,,3.7.2012,Limited liability company,,,,,5263093100,1125263004162,,,,,,,,,"603107, Nizhny Novgorod Oblast, Nizhniy Novgorod, 7A Zaovrazhnaya Street; Russian Federation",,info@promavto.net,https://promavto.net,
32014R0269,32026R1843,908,EU-UKR,I.ENTITIES,Asset freeze,23.7.2026,"LLC Industrial Company YUMEX specialises in wholesale of chemical products. It supplies chemical materials to JSC IEMZ Kupol. It specifically supplies raw chemical components used in the production of the solid rocket booster used to launch the Garpiya-A1 one-way attack UAVs. These UAVs are used by the Russian Armed Forces during Russia’s war of aggression against Ukraine. Therefore, LLC Industrial Company YUMEX is a legal person materially supporting Russia’s military and industrial complex, including by being involved in the development, production or supply of military technology and equipment.",LegalEntity,LLC Industrial Company YUMEX,Limited Liability Company IC YUMEX; PROMYSHLENNAYA KOMPANIYA YUMEKS; ООО ПК ЮМЭКС,,,,,,,,,,,,,,,6.12.2019,Limited liability company,,,,,0274952499,1190280078812,,,,,,,,,"450077, Republic of Bashkortostan, Ufa, 100 Dostoyevsky Street, Office 10/3; Russian Federation",,buh@umeks.ru,www.umeks.ru,
32014R0269,32026R1843,909,EU-UKR,I.ENTITIES,Asset freeze,23.7.2026,"Limited Liability Company LAGGAR PRO specialises in manufacture of vehicles and semi-trailers. It is a supplier to the JSC IEMZ Kupol. It supplies material and services used in the production of the launch vehicle of the Garpiya one way attack UAV. These UAVs are used by the Russian Armed Forces during Russia’s war of aggression against Ukraine. Therefore, Limited Liability Company LAGGAR PRO is a legal person materially supporting Russia’s military and industrial complex, including by being involved in the development, production or supply of military technology and equipment.",LegalEntity,Limited Liability Company LAGGAR PRO,LLC LAGGAR PRO; ООО ЛАГГАР ПРО,,,,,,,,,,,,,,,15.6.2018,Limited liability company,,,,,5250070144,1185275034218,,,,,,,,,"607680, Nizhny Novgorod Oblast, Kstovsky District, Afonino, 190B Ovrazhnaya Street, Building 19; Russian Federation",,,https://www.laggar-pro.ru/,
